D[-]			D_dot[1/s]		p[-]			p_dot[1/s]		Mises[MPa]		Hydro[MPa]		teq[-]			eeq[-]			V[mm^3]			Sig_tri[-]
3.1818109812e-03	1.6560738247e-02	1.1622574875e-01	7.1344397638e-02	3.6108754086e+02	-1.0442234614e+02	1.1776382729e-01	1.5570756467e-03	2.1231611812e-04	-3.0088598906e-01
3.2209552902e-03	1.6878277021e-02	1.1638559389e-01	7.1396584754e-02	3.6101357635e+02	-1.0438602114e+02	1.1792561710e-01	1.5582270547e-03	2.1231655105e-04	-3.0087554475e-01
3.2820199624e-03	1.7570751409e-02	1.1662561032e-01	7.1463031233e-02	3.6088974321e+02	-1.0432532086e+02	1.1816857716e-01	1.5599727594e-03	2.1231720490e-04	-3.0087659024e-01
3.3775337541e-03	1.8317476969e-02	1.1698622355e-01	7.1552818709e-02	3.6067284714e+02	-1.0422084716e+02	1.1853380232e-01	1.5627149867e-03	2.1231823495e-04	-3.0094585615e-01
3.4495420951e-03	1.8399870728e-02	1.1725721321e-01	7.1675524489e-02	3.6052389478e+02	-1.0414374846e+02	1.1880827144e-01	1.5648469220e-03	2.1231899419e-04	-3.0106307468e-01
3.5576596496e-03	1.8402861625e-02	1.1766403362e-01	7.1705642384e-02	3.6027525758e+02	-1.0401986728e+02	1.1922078459e-01	1.5682337245e-03	2.1232025470e-04	-3.0116551581e-01
3.6662770345e-03	1.8416372098e-02	1.1807187401e-01	7.1839369477e-02	3.6002549691e+02	-1.0389142023e+02	1.1963468618e-01	1.5719313494e-03	2.1232158501e-04	-3.0136297276e-01
3.7759128712e-03	1.8531723179e-02	1.1848067706e-01	7.1973830265e-02	3.5976117772e+02	-1.0375439218e+02	1.2004989267e-01	1.5758953858e-03	2.1232298421e-04	-3.0168171703e-01
3.8312368290e-03	1.8614936579e-02	1.1868564999e-01	7.2156955934e-02	3.5963918627e+02	-1.0368486741e+02	1.2025800261e-01	1.5779634827e-03	2.1232365653e-04	-3.0196645715e-01
3.8866832104e-03	1.8626338529e-02	1.1889057624e-01	7.2141455360e-02	3.5950398682e+02	-1.0361306504e+02	1.2046622752e-01	1.5800853216e-03	2.1232436297e-04	-3.0052586623e-01
3.9705303204e-03	1.8752571656e-02	1.1919817292e-01	7.2217621916e-02	3.5929455840e+02	-1.0350610724e+02	1.2077877471e-01	1.5833297821e-03	2.1232539014e-04	-3.0068143576e-01
4.0126118880e-03	1.8810598410e-02	1.1935232700e-01	7.2396975915e-02	3.5920354492e+02	-1.0345483275e+02	1.2093527985e-01	1.5849959392e-03	2.1232585837e-04	-3.0066858787e-01
4.0555506729e-03	1.9122075117e-02	1.1950675436e-01	7.2479561825e-02	3.5907773687e+02	-1.0339006881e+02	1.2109211452e-01	1.5866792467e-03	2.1232638257e-04	-3.0074846364e-01
